dteday,season,yr,mnth,hr,holiday,weekday,workingday,weathersit,temp,atemp,hum,windspeed,casual,registered,cnt
2012-01-12,1,1,1,8,0,4,1,1,0.32,0.3182,0.81,0.194,11.0,465,508.0
2012-01-12,1,1,1,9,0,4,1,1,0.32,0.3333,0.81,0.1045,10.0,220,230.0
2012-01-12,1,1,1,10,0,4,1,1,0.34,0.3485,0.81,0.1045,6.0,84,90.0
2012-01-12,1,1,1,11,0,4,1,2,0.34,0.3485,0.81,0.1045,18.0,101,119.0
2012-01-12,1,1,1,12,0,4,1,2,0.34,0.3485,0.81,0.1045,14.0,130,144.0
2012-01-12,1,1,1,13,0,4,1,1,0.42,0.4242,0.77,0.1642,13.0,170,183.0
2012-01-12,1,1,1,14,0,4,1,1,0.42,0.4242,0.77,0.1642,24.0,132,156.0
2012-01-12,1,1,1,15,0,4,1,1,0.44,0.4394,0.72,0.1343,32.0,156,188.0
2012-01-12,1,1,1,16,0,4,1,1,0.46,0.4545,0.67,0.194,33.0,248,281.0
2012-01-12,1,1,1,17,0,4,1,1,0.46,0.4545,0.63,0.1642,23.0,465,495.0
2012-01-12,1,1,1,18,0,4,1,1,0.44,0.4394,0.67,0.194,22.0,399,421.0
2012-01-12,1,1,1,19,0,4,1,2,0.42,0.4242,0.71,0.1642,17.0,313,330.0
2012-01-12,1,1,1,20,0,4,1,2,0.42,0.4242,0.71,0.194,11.0,229,240.0
2012-01-12,1,1,1,21,0,4,1,1,0.44,0.4394,0.67,0.1343,12.0,162,174.0
2012-01-12,1,1,1,22,0,4,1,1,0.38,0.3939,0.76,0.2985,12.0,121,133.0
2012-01-12,1,1,1,23,0,4,1,1,0.4,0.4091,0.76,0.3284,7.0,60,67.0
2012-01-13,1,1,1,0,0,5,1,2,0.4,0.4091,0.71,0.2836,4.0,38,42.0
2012-01-13,1,1,1,1,0,5,1,2,0.38,0.3939,0.76,0.2985,0.0,12,12.0
2012-01-13,1,1,1,2,0,5,1,1,0.4,0.4091,0.76,0.3582,1.0,13,14.0
2012-01-13,1,1,1,3,0,5,1,1,0.36,0.3333,0.87,0.2537,3.0,4,7.0
2012-01-13,1,1,1,4,0,5,1,3,0.32,0.2879,0.7,0.4179,1.0,4,5.0
2012-01-13,1,1,1,5,0,5,1,2,0.3,0.2424,0.7,0.4179,0.0,21,21.0
2012-01-13,1,1,1,6,0,5,1,2,0.26,0.2576,0.75,0.2239,2.0,71,73.0
2012-01-13,1,1,1,7,0,5,1,1,0.26,0.2576,0.6,0.2239,3.0,174,177.0
2012-01-13,1,1,1,8,0,5,1,1,0.24,0.2121,0.52,0.3582,11.0,408,419.0
2012-01-13,1,1,1,9,0,5,1,1,0.22,0.2121,0.47,0.3881,10.0,204,214.0
2012-01-13,1,1,1,10,0,5,1,1,0.24,0.2121,0.44,0.4179,2.0,101,103.0
2012-01-13,1,1,1,11,0,5,1,1,0.24,0.2121,0.38,0.4179,12.0,102,114.0
2012-01-13,1,1,1,12,0,5,1,1,0.24,0.2121,0.38,0.4179,14.0,140,154.0
2012-01-13,1,1,1,13,0,5,1,1,0.26,0.2121,0.33,0.4179,14.0,140,154.0
2012-01-13,1,1,1,14,0,5,1,1,0.26,0.2121,0.33,0.4179,10.0,119,129.0
2012-01-13,1,1,1,15,0,5,1,1,0.26,0.2121,0.33,0.4179,15.0,123,138.0
2012-01-13,1,1,1,16,0,5,1,1,0.28,0.2424,0.31,0.4179,18.0,215,233.0
2012-01-13,1,1,1,17,0,5,1,1,0.28,0.2424,0.33,0.4179,15.0,317,332.0
2012-01-13,1,1,1,18,0,5,1,1,0.26,0.2273,0.38,0.2985,7.0,294,301.0
2012-01-13,1,1,1,19,0,5,1,1,0.26,0.2424,0.38,0.2836,7.0,199,206.0
2012-01-13,1,1,1,20,0,5,1,1,0.24,0.2424,0.41,0.1642,6.0,130,136.0
2012-01-13,1,1,1,21,0,5,1,1,0.24,0.2121,0.41,0.2836,7.0,95,102.0
2012-01-13,1,1,1,22,0,5,1,1,0.2,0.2121,0.47,0.3284,7.0,58,65.0
2012-01-13,1,1,1,23,0,5,1,1,0.2,0.2121,0.47,0.194,5.0,60,65.0
2012-01-14,1,1,1,0,0,6,0,1,0.2,0.2121,0.47,0.1045,2.0,42,44.0
2012-01-14,1,1,1,1,0,6,0,1,0.2,0.2121,0.47,0.194,6.0,44,50.0
2012-01-14,1,1,1,2,0,6,0,1,0.2,0.2121,0.47,0.1642,6.0,32,38.0
2012-01-14,1,1,1,3,0,6,0,1,0.2,0.2121,0.54,0.1045,6.0,14,20.0
2012-01-14,1,1,1,4,0,6,0,1,0.2,0.2121,0.5,0.1343,0.0,4,5.0
2012-01-14,1,1,1,5,0,6,0,1,0.2,0.2121,0.5,0.1343,0.0,4,5.0
2012-01-14,1,1,1,6,0,6,0,1,0.2,0.2121,0.5,0.0,0.0,5,5.0
2012-01-14,1,1,1,7,0,6,0,1,0.2,0.2121,0.5,0.1343,0.0,24,24.0
2012-01-14,1,1,1,8,0,6,0,1,0.2,0.2121,0.54,0.1045,3.0,89,92.0
2012-01-14,1,1,1,9,0,6,0,1,0.2,0.2121,0.5,0.1045,3.0,78,81.0
2012-01-14,1,1,1,10,0,6,0,1,0.2,0.2273,0.47,0.0,14.0,135,149.0
2012-01-14,1,1,1,11,0,6,0,1,0.2,0.2121,0.4,0.194,28.0,150,178.0
2012-01-14,1,1,1,12,0,6,0,1,0.22,0.2121,0.41,0.2537,30.0,189,219.0
2012-01-14,1,1,1,13,0,6,0,1,0.22,0.2121,0.44,0.2836,38.0,182,220.0
2012-01-14,1,1,1,14,0,6,0,1,0.24,0.2121,0.41,0.2985,52.0,179,231.0
2012-01-14,1,1,1,15,0,6,0,1,0.24,0.2121,0.38,0.2985,49.0,177,226.0
2012-01-14,1,1,1,16,0,6,0,1,0.24,0.2273,0.38,0.2239,28.0,178,206.0
2012-01-14,1,1,1,17,0,6,0,1,0.24,0.2273,0.41,0.2537,15.0,129,144.0
2012-01-14,1,1,1,18,0,6,0,1,0.22,0.2273,0.41,0.194,21.0,122,143.0
2012-01-14,1,1,1,19,0,6,0,1,0.2,0.2121,0.47,0.2239,12.0,90,102.0
2012-01-14,1,1,1,20,0,6,0,1,0.2,0.2121,0.44,0.2537,8.0,95,103.0
2012-01-14,1,1,1,21,0,6,0,1,0.2,0.2121,0.43,0.2537,3.0,66,69.0
2012-01-14,1,1,1,22,0,6,0,1,0.2,0.2121,0.47,0.3582,4.0,62,66.0
2012-01-14,1,1,1,23,0,6,0,1,0.2,0.2121,0.47,0.2239,5.0,71,76.0
2012-01-15,1,1,1,0,0,0,0,1,0.2,0.2121,0.47,0.3284,9.0,50,59.0
2012-01-15,1,1,1,1,0,0,0,2,0.2,0.2121,0.47,0.2985,2.0,40,42.0
2012-01-15,1,1,1,2,0,0,0,2,0.2,0.2121,0.47,0.2836,5.0,38,43.0
2012-01-15,1,1,1,3,0,0,0,2,0.2,0.2121,0.48,0.3881,1.0,24,25.0
2012-01-15,1,1,1,4,0,0,0,2,0.2,0.2121,0.47,0.3881,1.0,5,6.0
2012-01-15,1,1,1,5,0,0,0,2,0.2,0.2121,0.47,0.3284,0.0,5,5.0
2012-01-15,1,1,1,6,0,0,0,2,0.2,0.2121,0.5,0.2836,1.0,7,8.0
2012-01-15,1,1,1,7,0,0,0,1,0.2,0.2121,0.54,0.2836,3.0,14,17.0
2012-01-15,1,1,1,8,0,0,0,1,0.2,0.2121,0.54,0.2239,2.0,34,36.0
2012-01-15,1,1,1,9,0,0,0,1,0.2,0.2121,0.54,0.194,10.0,80,90.0
2012-01-15,1,1,1,10,0,0,0,1,0.2,0.2121,0.54,0.2836,11.0,115,126.0
2012-01-15,1,1,1,11,0,0,0,1,0.2,0.2121,0.47,0.2239,21.0,144,165.0
2012-01-15,1,1,1,12,0,0,0,1,0.2,0.2121,0.4,0.2985,42.0,192,234.0
2012-01-15,1,1,1,13,0,0,0,1,0.2,0.2121,0.34,0.2836,40.0,184,224.0
2012-01-15,1,1,1,14,0,0,0,1,0.2,0.2121,0.32,0.3582,25.0,163,188.0
2012-01-15,1,1,1,15,0,0,0,1,0.22,0.2273,0.31,0.194,33.0,173,206.0
2012-01-15,1,1,1,16,0,0,0,1,0.22,0.2121,0.31,0.2985,31.0,174,205.0
2012-01-15,1,1,1,17,0,0,0,1,0.22,0.2121,0.31,0.2537,15.0,131,146.0
2012-01-15,1,1,1,18,0,0,0,1,0.2,0.2121,0.31,0.2239,7.0,113,120.0
2012-01-15,1,1,1,19,0,0,0,1,0.2,0.2121,0.37,0.1642,9.0,101,110.0
2012-01-15,1,1,1,20,0,0,0,1,0.2,0.2121,0.37,0.1045,10.0,85,95.0
2012-01-15,1,1,1,21,0,0,0,1,0.2,0.2121,0.4,0.1642,1.0,71,72.0
2012-01-15,1,1,1,22,0,0,0,1,0.2,0.2121,0.37,0.0896,2.0,58,60.0
2012-01-15,1,1,1,23,0,0,0,1,0.2,0.2121,0.43,0.0896,3.0,26,29.0
2012-01-16,1,1,1,0,1,1,0,1,0.2,0.2121,0.46,0.1343,2.0,23,25.0
2012-01-16,1,1,1,1,1,1,0,1,0.2,0.2121,0.43,0.1045,2.0,18,20.0
2012-01-16,1,1,1,2,1,1,0,1,0.2,0.2121,0.46,0.0,3.0,14,17.0
2012-01-16,1,1,1,3,1,1,0,1,0.2,0.2121,0.5,0.0,0.0,4,5.0
2012-01-16,1,1,1,4,1,1,0,1,0.2,0.2121,0.58,0.1045,2.0,6,8.0
2012-01-16,1,1,1,5,1,1,0,1,0.2,0.2121,0.54,0.0896,1.0,5,6.0
2012-01-16,1,1,1,6,1,1,0,1,0.2,0.2121,0.54,0.0896,0.0,13,13.0
2012-01-16,1,1,1,7,1,1,0,1,0.2,0.2121,0.54,0.1045,5.0,28,33.0
2012-01-16,1,1,1,8,1,1,0,1,0.2,0.2121,0.58,0.1642,3.0,75,78.0
2012-01-16,1,1,1,9,1,1,0,1,0.2,0.2121,0.58,0.1642,7.0,89,96.0
2012-01-16,1,1,1,10,1,1,0,2,0.2,0.2121,0.59,0.194,19.0,107,126.0
2012-01-16,1,1,1,11,1,1,0,1,0.2,0.2121,0.59,0.2537,21.0,158,179.0
2012-01-16,1,1,1,12,1,1,0,1,0.2,0.2121,0.55,0.3284,20.0,165,185.0
2012-01-16,1,1,1,13,1,1,0,2,0.24,0.2121,0.41,0.4179,26.0,202,228.0
2012-01-16,1,1,1,14,1,1,0,1,0.24,0.2121,0.44,0.3881,23.0,158,181.0
2012-01-16,1,1,1,15,1,1,0,1,0.26,0.2121,0.44,0.4179,17.0,175,192.0
2012-01-16,1,1,1,16,1,1,0,1,0.26,0.2273,0.44,0.3582,22.0,158,180.0
2012-01-16,1,1,1,17,1,1,0,1,0.26,0.2273,0.48,0.3284,19.0,174,193.0
2012-01-16,1,1,1,18,1,1,0,1,0.26,0.2273,0.52,0.3284,6.0,175,181.0
2012-01-16,1,1,1,19,1,1,0,1,0.26,0.2424,0.56,0.2836,10.0,134,144.0
2012-01-16,1,1,1,20,1,1,0,1,0.26,0.2424,0.6,0.2836,2.0,88,90.0
2012-01-16,1,1,1,21,1,1,0,1,0.28,0.2576,0.52,0.3284,3.0,46,49.0
2012-01-16,1,1,1,22,1,1,0,2,0.3,0.2727,0.49,0.3582,4.0,39,43.0
2012-01-16,1,1,1,23,1,1,0,3,0.26,0.2273,0.7,0.2985,0.0,28,28.0
2012-01-17,1,1,1,0,0,2,1,2,0.26,0.2273,0.7,0.3284,0.0,12,12.0
2012-01-17,1,1,1,1,0,2,1,2,0.28,0.2576,0.65,0.3582,0.0,4,5.0
2012-01-17,1,1,1,2,0,2,1,3,0.28,0.2727,0.75,0.2537,0.0,12,12.0
2012-01-17,1,1,1,4,0,2,1,3,0.32,0.303,0.66,0.3284,0.0,4,5.0
2012-01-17,1,1,1,5,0,2,1,3,0.32,0.303,0.66,0.3284,0.0,13,13.0
2012-01-17,1,1,1,6,0,2,1,3,0.3,0.2879,0.75,0.2537,0.0,57,57.0
2012-01-17,1,1,1,7,0,2,1,3,0.3,0.2879,0.81,0.2239,5.0,121,126.0
2012-01-17,1,1,1,8,0,2,1,3,0.3,0.2879,0.81,0.2836,3.0,90,93.0
2012-01-17,1,1,1,9,0,2,1,3,0.32,0.303,0.81,0.2537,7.0,61,68.0
2012-01-17,1,1,1,10,0,2,1,3,0.3,0.2879,0.87,0.2537,1.0,61,62.0
2012-01-17,1,1,1,11,0,2,1,2,0.34,0.3485,0.87,0.1045,2.0,73,75.0
2012-01-17,1,1,1,12,0,2,1,2,0.32,0.303,0.87,0.2836,3.0,83,86.0
2012-01-17,1,1,1,13,0,2,1,2,0.38,0.3939,0.76,0.3284,8.0,95,103.0
2012-01-17,1,1,1,14,0,2,1,1,0.44,0.4394,0.62,0.4179,12.0,120,132.0
2012-01-17,1,1,1,15,0,2,1,1,0.44,0.4394,0.62,0.4179,6.0,123,129.0
2012-01-17,1,1,1,16,0,2,1,1,0.46,0.4545,0.63,0.4179,14.0,205,219.0
2012-01-17,1,1,1,17,0,2,1,1,0.46,0.4545,0.63,0.4179,20.0,442,462.0
2012-01-17,1,1,1,18,0,2,1,1,0.46,0.4545,0.63,0.4179,12.0,451,463.0
2012-01-17,1,1,1,19,0,2,1,1,0.46,0.4545,0.63,0.4179,11.0,297,308.0
2012-01-17,1,1,1,20,0,2,1,1,0.46,0.4545,0.63,0.3582,11.0,169,180.0
2012-01-17,1,1,1,21,0,2,1,1,0.46,0.4545,0.67,0.4179,6.0,174,180.0
2012-01-17,1,1,1,22,0,2,1,1,0.46,0.4545,0.72,0.3881,5.0,85,90.0
2012-01-17,1,1,1,23,0,2,1,1,0.46,0.4545,0.72,0.3881,1.0,60,61.0
2012-01-18,1,1,1,0,0,3,1,2,0.46,0.4545,0.77,0.3284,3.0,14,17.0
2012-01-18,1,1,1,1,0,3,1,2,0.46,0.4545,0.77,0.3284,0.0,10,10.0
2012-01-18,1,1,1,2,0,3,1,2,0.44,0.4394,0.51,0.4179,1.0,4,5.0
2012-01-18,1,1,1,3,0,3,1,2,0.44,0.4394,0.51,0.4179,1.0,4,5.0
2012-01-18,1,1,1,4,0,3,1,1,0.34,0.2879,0.46,0.4179,0.0,4,5.0
2012-01-18,1,1,1,5,0,3,1,1,0.34,0.2879,0.46,0.4179,0.0,29,29.0
2012-01-18,1,1,1,6,0,3,1,1,0.34,0.2879,0.36,0.4179,0.0,88,88.0
2012-01-18,1,1,1,7,0,3,1,1,0.32,0.2879,0.42,0.3582,1.0,262,263.0
2012-01-18,1,1,1,8,0,3,1,1,0.3,0.2727,0.52,0.4179,15.0,465,489.0
2012-01-18,1,1,1,9,0,3,1,1,0.28,0.2576,0.52,0.3284,6.0,196,202.0
2012-01-18,1,1,1,10,0,3,1,1,0.3,0.2727,0.42,0.4179,5.0,88,93.0
2012-01-18,1,1,1,11,0,3,1,1,0.3,0.2727,0.42,0.3881,4.0,110,114.0
2012-01-18,1,1,1,12,0,3,1,1,0.3,0.2576,0.39,0.4179,6.0,155,161.0
2012-01-18,1,1,1,13,0,3,1,1,0.3,0.2727,0.42,0.4179,6.0,124,130.0
2012-01-18,1,1,1,14,0,3,1,1,0.3,0.2727,0.33,0.3881,7.0,98,105.0
2012-01-18,1,1,1,15,0,3,1,1,0.3,0.2576,0.33,0.4179,8.0,122,130.0
2012-01-18,1,1,1,16,0,3,1,1,0.28,0.2273,0.31,0.4179,13.0,163,176.0
2012-01-18,1,1,1,17,0,3,1,1,0.26,0.2121,0.33,0.4179,8.0,338,346.0
2012-01-18,1,1,1,18,0,3,1,1,0.24,0.2121,0.32,0.3582,8.0,347,355.0
2012-01-18,1,1,1,19,0,3,1,1,0.22,0.2121,0.37,0.3881,5.0,251,256.0
2012-01-18,1,1,1,20,0,3,1,1,0.22,0.2121,0.37,0.2537,1.0,164,165.0
2012-01-18,1,1,1,21,0,3,1,1,0.2,0.2121,0.4,0.4179,5.0,119,124.0
2012-01-18,1,1,1,22,0,3,1,1,0.2,0.2121,0.47,0.2537,4.0,74,78.0
2012-01-18,1,1,1,23,0,3,1,1,0.2,0.2121,0.47,0.2985,2.0,36,38.0
2012-01-19,1,1,1,0,0,4,1,1,0.2,0.2121,0.5,0.194,0.0,16,16.0
2012-01-19,1,1,1,1,0,4,1,1,0.2,0.2121,0.5,0.1642,0.0,5,5.0
2012-01-19,1,1,1,2,0,4,1,1,0.2,0.2121,0.5,0.1343,0.0,4,5.0
2012-01-19,1,1,1,3,0,4,1,1,0.2,0.2121,0.54,0.1045,0.0,4,5.0
2012-01-19,1,1,1,4,0,4,1,1,0.2,0.2121,0.54,0.1045,0.0,4,5.0
2012-01-19,1,1,1,5,0,4,1,1,0.2,0.2121,0.55,0.2537,0.0,19,19.0
2012-01-19,1,1,1,6,0,4,1,1,0.2,0.2121,0.54,0.1642,0.0,86,86.0
2012-01-19,1,1,1,7,0,4,1,1,0.2,0.2121,0.54,0.0896,2.0,204,206.0
2012-01-19,1,1,1,8,0,4,1,1,0.2,0.2121,0.54,0.1045,9.0,414,423.0
2012-01-19,1,1,1,9,0,4,1,1,0.2,0.2121,0.54,0.0,6.0,204,210.0
2012-01-19,1,1,1,10,0,4,1,1,0.2,0.2121,0.59,0.0,10.0,98,108.0
2012-01-19,1,1,1,11,0,4,1,1,0.2,0.2121,0.55,0.1642,6.0,93,99.0
2012-01-19,1,1,1,12,0,4,1,1,0.2,0.2121,0.51,0.194,5.0,106,111.0
2012-01-19,1,1,1,13,0,4,1,1,0.22,0.2121,0.47,0.2836,6.0,118,124.0
2012-01-19,1,1,1,14,0,4,1,1,0.24,0.2273,0.44,0.194,15.0,104,119.0
2012-01-19,1,1,1,15,0,4,1,1,0.26,0.2273,0.44,0.2985,9.0,118,127.0
2012-01-19,1,1,1,16,0,4,1,1,0.26,0.2273,0.41,0.3284,8.0,185,193.0
2012-01-19,1,1,1,17,0,4,1,2,0.26,0.2273,0.44,0.3284,21.0,364,385.0
2012-01-19,1,1,1,18,0,4,1,2,0.26,0.2273,0.44,0.3284,16.0,345,361.0
2012-01-19,1,1,1,19,0,4,1,2,0.26,0.2273,0.48,0.2985,5.0,229,234.0
2012-01-19,1,1,1,20,0,4,1,1,0.26,0.2121,0.52,0.4179,7.0,184,191.0
2012-01-19,1,1,1,21,0,4,1,1,0.26,0.2273,0.44,0.3582,4.0,117,121.0
2012-01-19,1,1,1,22,0,4,1,2,0.26,0.2273,0.44,0.4179,0.0,90,90.0
2012-01-19,1,1,1,23,0,4,1,1,0.26,0.2273,0.48,0.3284,1.0,55,56.0
2012-01-20,1,1,1,0,0,5,1,2,0.26,0.2273,0.48,0.2985,3.0,24,27.0
2012-01-20,1,1,1,1,0,5,1,1,0.26,0.2727,0.48,0.1343,0.0,15,15.0
2012-01-20,1,1,1,2,0,5,1,1,0.26,0.2727,0.48,0.1343,0.0,11,11.0
2012-01-20,1,1,1,3,0,5,1,1,0.24,0.2576,0.52,0.1045,0.0,4,5.0
2012-01-20,1,1,1,4,0,5,1,1,0.22,0.2424,0.6,0.1045,0.0,4,5.0
2012-01-20,1,1,1,5,0,5,1,1,0.22,0.2424,0.6,0.1045,0.0,19,19.0
2012-01-20,1,1,1,6,0,5,1,1,0.24,0.2121,0.6,0.2836,0.0,68,68.0
2012-01-20,1,1,1,7,0,5,1,1,0.22,0.2121,0.69,0.2239,2.0,183,185.0
2012-01-20,1,1,1,8,0,5,1,1,0.22,0.2121,0.64,0.2537,4.0,421,425.0
2012-01-20,1,1,1,9,0,5,1,1,0.22,0.2121,0.47,0.3881,21.0,242,263.0
2012-01-20,1,1,1,10,0,5,1,2,0.22,0.2121,0.44,0.2836,1.0,96,97.0
2012-01-20,1,1,1,11,0,5,1,2,0.2,0.2121,0.32,0.3582,6.0,117,123.0
2012-01-20,1,1,1,12,0,5,1,2,0.2,0.2121,0.34,0.3284,5.0,119,124.0
2012-01-20,1,1,1,13,0,5,1,1,0.22,0.2121,0.32,0.2985,12.0,144,156.0
2012-01-20,1,1,1,14,0,5,1,2,0.22,0.2121,0.35,0.2985,8.0,107,115.0
2012-01-20,1,1,1,15,0,5,1,2,0.22,0.2273,0.35,0.194,12.0,144,156.0
2012-01-20,1,1,1,16,0,5,1,2,0.2,0.2121,0.37,0.1642,11.0,163,174.0
2012-01-20,1,1,1,17,0,5,1,2,0.22,0.2576,0.32,0.0896,9.0,340,349.0
2012-01-20,1,1,1,18,0,5,1,2,0.2,0.2273,0.34,0.0896,5.0,296,301.0
2012-01-20,1,1,1,19,0,5,1,2,0.2,0.2273,0.37,0.1045,6.0,186,192.0
2012-01-20,1,1,1,20,0,5,1,2,0.2,0.2273,0.34,0.0896,1.0,141,142.0
2012-01-20,1,1,1,21,0,5,1,2,0.2,0.2273,0.37,0.0896,5.0,99,104.0
2012-01-20,1,1,1,22,0,5,1,2,0.2,0.2121,0.37,0.2239,1.0,71,72.0
2012-01-20,1,1,1,23,0,5,1,3,0.2,0.2121,0.64,0.2239,3.0,35,38.0
2012-01-21,1,1,1,0,0,6,0,3,0.2,0.2121,0.64,0.2239,0.0,24,24.0
2012-01-21,1,1,1,1,0,6,0,4,0.2,0.2121,0.86,0.194,1.0,22,23.0
2012-01-21,1,1,1,2,0,6,0,3,0.2,0.2121,0.86,0.0,1.0,25,26.0
2012-01-21,1,1,1,3,0,6,0,3,0.2,0.2121,0.93,0.0896,0.0,13,13.0
2012-01-21,1,1,1,4,0,6,0,3,0.2,0.2121,0.86,0.0896,0.0,4,5.0
2012-01-21,1,1,1,5,0,6,0,3,0.2,0.2121,0.86,0.1045,0.0,4,5.0
2012-01-21,1,1,1,6,0,6,0,3,0.2,0.2121,0.93,0.1642,0.0,4,5.0
2012-01-21,1,1,1,7,0,6,0,3,0.2,0.2121,0.93,0.1642,3.0,10,13.0
2012-01-21,1,1,1,8,0,6,0,2,0.2,0.2121,0.93,0.2537,3.0,22,25.0
2012-01-21,1,1,1,9,0,6,0,2,0.2,0.2121,0.93,0.2537,2.0,40,42.0
2012-01-21,1,1,1,10,0,6,0,3,0.2,0.2121,0.93,0.2537,0.0,45,45.0
2012-01-21,1,1,1,11,0,6,0,2,0.2,0.2121,0.86,0.1045,1.0,62,63.0
2012-01-21,1,1,1,12,0,6,0,2,0.2,0.2121,0.8,0.1642,5.0,62,67.0
2012-01-21,1,1,1,13,0,6,0,2,0.2,0.2121,0.8,0.2537,10.0,66,76.0
2012-01-21,1,1,1,14,0,6,0,3,0.2,0.2121,0.8,0.194,6.0,89,95.0
2012-01-21,1,1,1,15,0,6,0,3,0.2,0.2121,0.8,0.194,6.0,113,119.0
2012-01-21,1,1,1,16,0,6,0,2,0.2,0.2121,0.8,0.2985,5.0,113,118.0
2012-01-21,1,1,1,17,0,6,0,2,0.2,0.2121,0.8,0.3881,7.0,99,106.0
2012-01-21,1,1,1,18,0,6,0,2,0.2,0.2121,0.75,0.3881,3.0,107,110.0
2012-01-21,1,1,1,19,0,6,0,2,0.2,0.2121,0.8,0.3881,0.0,85,85.0
2012-01-21,1,1,1,20,0,6,0,2,0.2,0.2121,0.8,0.2985,5.0,62,67.0
2012-01-21,1,1,1,21,0,6,0,1,0.2,0.2121,0.74,0.3284,5.0,64,69.0
2012-01-21,1,1,1,22,0,6,0,2,0.2,0.2121,0.74,0.2985,3.0,56,59.0
2012-01-21,1,1,1,23,0,6,0,2,0.2,0.2121,0.8,0.2537,1.0,51,52.0
2012-01-22,1,1,1,0,0,0,0,1,0.2,0.2121,0.8,0.2985,1.0,51,52.0
2012-01-22,1,1,1,1,0,0,0,2,0.2,0.2121,0.74,0.2985,1.0,49,50.0
2012-01-22,1,1,1,2,0,0,0,2,0.2,0.2121,0.74,0.2836,1.0,46,47.0
2012-01-22,1,1,1,3,0,0,0,2,0.2,0.2121,0.69,0.2836,1.0,20,21.0
2012-01-22,1,1,1,4,0,0,0,3,0.2,0.2121,0.8,0.2836,1.0,4,5.0
2012-01-22,1,1,1,5,0,0,0,3,0.2,0.2121,0.74,0.2239,1.0,4,5.0
2012-01-22,1,1,1,6,0,0,0,2,0.2,0.2121,0.74,0.2239,0.0,4,5.0
2012-01-22,1,1,1,7,0,0,0,2,0.2,0.2121,0.74,0.2239,2.0,11,13.0
2012-01-22,1,1,1,8,0,0,0,2,0.2,0.2121,0.74,0.2239,3.0,29,32.0
2012-01-22,1,1,1,9,0,0,0,2,0.2,0.2121,0.74,0.2239,9.0,54,63.0
2012-01-22,1,1,1,10,0,0,0,2,0.2,0.2121,0.74,0.2836,9.0,120,129.0
2012-01-22,1,1,1,11,0,0,0,3,0.2,0.2121,0.8,0.2537,18.0,115,133.0
2012-01-22,1,1,1,12,0,0,0,2,0.2,0.2121,0.8,0.2239,24.0,161,185.0
2012-01-22,1,1,1,13,0,0,0,2,0.2,0.2121,0.8,0.1343,24.0,175,199.0
2012-01-22,1,1,1,14,0,0,0,2,0.2,0.2121,0.8,0.1642,19.0,163,182.0
2012-01-22,1,1,1,15,0,0,0,2,0.2,0.2121,0.8,0.194,27.0,149,176.0
2012-01-22,1,1,1,16,0,0,0,2,0.2,0.2121,0.8,0.194,12.0,143,155.0
2012-01-22,1,1,1,17,0,0,0,2,0.2,0.2121,0.8,0.1045,8.0,100,108.0
2012-01-22,1,1,1,18,0,0,0,3,0.2,0.2121,0.86,0.1045,11.0,110,121.0
2012-01-22,1,1,1,19,0,0,0,3,0.2,0.2121,0.86,0.1045,9.0,80,89.0
2012-01-22,1,1,1,20,0,0,0,3,0.2,0.2121,0.86,0.1642,5.0,69,74.0
2012-01-22,1,1,1,21,0,0,0,3,0.2,0.2121,0.86,0.1045,8.0,36,44.0
2012-01-22,1,1,1,22,0,0,0,2,0.2,0.2121,0.93,0.0896,0.0,58,58.0
2012-01-22,1,1,1,23,0,0,0,2,0.2,0.2121,0.93,0.1045,2.0,35,37.0
2012-01-23,1,1,1,0,0,1,1,2,0.2,0.2424,0.86,0.0,2.0,17,19.0
2012-01-23,1,1,1,1,0,1,1,2,0.2,0.2121,0.86,0.1045,0.0,4,5.0
2012-01-23,1,1,1,2,0,1,1,2,0.2,0.2121,0.86,0.1045,0.0,4,5.0
2012-01-23,1,1,1,3,0,1,1,2,0.2,0.2424,0.86,0.0,0.0,4,5.0
2012-01-23,1,1,1,4,0,1,1,2,0.2,0.2576,0.8,0.0,0.0,4,5.0
2012-01-23,1,1,1,5,0,1,1,2,0.2,0.2576,0.86,0.0,0.0,19,19.0
2012-01-23,1,1,1,6,0,1,1,2,0.2,0.2576,0.86,0.0,6.0,36,42.0
2012-01-23,1,1,1,7,0,1,1,3,0.2,0.2576,0.86,0.0,8.0,114,122.0
2012-01-23,1,1,1,8,0,1,1,3,0.2,0.2121,0.86,0.1343,5.0,267,272.0
2012-01-23,1,1,1,9,0,1,1,2,0.2,0.2273,0.86,0.0896,13.0,198,211.0
2012-01-23,1,1,1,10,0,1,1,2,0.2,0.2576,0.93,0.0,10.0,139,149.0
2012-01-23,1,1,1,11,0,1,1,2,0.2,0.2273,0.93,0.0896,5.0,57,62.0
2012-01-23,1,1,1,12,0,1,1,2,0.22,0.2727,0.93,0.0,10.0,52,62.0
2012-01-23,1,1,1,13,0,1,1,3,0.22,0.2576,0.93,0.0896,5.0,32,37.0
2012-01-23,1,1,1,14,0,1,1,3,0.22,0.2273,0.93,0.194,13.0,48,61.0
2012-01-23,1,1,1,15,0,1,1,2,0.22,0.2121,0.93,0.2239,10.0,64,74.0
2012-01-23,1,1,1,16,0,1,1,2,0.24,0.2424,0.93,0.1642,14.0,108,122.0
2012-01-23,1,1,1,17,0,1,1,2,0.24,0.2576,0.93,0.1045,6.0,270,276.0
2012-01-23,1,1,1,18,0,1,1,2,0.24,0.2424,0.93,0.1343,7.0,275,282.0
